x,y,z,qx,qy,qz,qw
660.194180,-94.350992,342.952441,0.116693,0.993168,0.000002,-0.000002
660.896440,-94.311553,343.023609,0.116693,0.993168,0.000003,-0.000003
660.896440,-94.311553,343.023609,0.116693,0.993168,0.000003,-0.000003
661.606696,-94.276656,343.090854,0.116693,0.993168,0.000002,-0.000002
661.606696,-94.276656,343.090854,0.116693,0.993168,0.000002,-0.000002
662.313230,-94.241464,343.155289,0.116692,0.993168,0.000003,-0.000003
662.313230,-94.241464,343.155289,0.116692,0.993168,0.000003,-0.000003
663.042477,-94.228105,343.155031,0.116694,0.993168,0.000000,-0.000001
663.042477,-94.228105,343.155031,0.116694,0.993168,0.000000,-0.000001
663.767991,-94.214407,343.152006,0.116694,0.993168,-0.000000,0.000000
663.767991,-94.214407,343.152006,0.116694,0.993168,-0.000000,0.000000
664.488032,-94.174006,343.237957,0.116695,0.993168,-0.000001,0.000001
664.488032,-94.174006,343.237957,0.116695,0.993168,-0.000001,0.000001
665.203849,-94.133301,343.320998,0.116694,0.993168,-0.000000,0.000000
665.203849,-94.133301,343.320998,0.116694,0.993168,-0.000000,0.000000
665.928578,-94.095628,343.402929,0.116695,0.993168,-0.000001,0.000001
665.928578,-94.095628,343.402929,0.116695,0.993168,-0.000001,0.000001
666.648703,-94.057679,343.481834,0.116694,0.993168,-0.000000,0.000000
666.648703,-94.057679,343.481834,0.116694,0.993168,-0.000000,0.000000
667.384044,-94.032957,343.523169,0.116695,0.993168,-0.000001,0.000001
667.384044,-94.032957,343.523169,0.116695,0.993168,-0.000001,0.000001
668.114838,-94.007954,343.561429,0.116694,0.993168,-0.000000,0.000000
668.114838,-94.007954,343.561429,0.116694,0.993168,-0.000000,0.000000
668.853920,-93.987229,343.577406,0.116695,0.993168,-0.000001,0.000001
668.853920,-93.987229,343.577406,0.116695,0.993168,-0.000001,0.000001
669.589275,-93.966191,343.590372,0.116694,0.993168,-0.000000,0.000000
669.589275,-93.966191,343.590372,0.116694,0.993168,-0.000000,0.000000
670.320554,-93.943420,343.649613,0.116695,0.993168,-0.000001,0.000001
670.320554,-93.943420,343.649613,0.116695,0.993168,-0.000001,0.000001
671.049644,-93.920303,343.706028,0.116695,0.993168,-0.000000,0.000000
