x_mm,y_mm,z_mm,qx,qy,qz,qw
6.936710999999946,-27.982019999999977,-133.121243,-0.08255823160737423,-0.7022410039457315,0.702294744047673,-0.08260631485647962
6.936710999999946,-27.982019999999977,-133.121243,-0.08255823160737423,-0.7022410039457315,0.702294744047673,-0.08260631485647962
11.582089999999994,-28.97748999999999,-135.554142,-0.08256955497566143,-0.7022693703922458,0.7022693703922458,-0.08256955497566143
11.582089999999994,-28.97748999999999,-135.554142,-0.08256955497566143,-0.7022693703922458,0.7022693703922458,-0.08256955497566143
8.08417499999996,-29.58009499999997,-138.16037,-0.08256036262753069,-0.7022559356952484,0.7022799773226259,-0.082602789028785
8.08417499999996,-29.58009499999997,-138.16037,-0.08256036262753069,-0.7022559356952484,0.7022799773226259,-0.082602789028785
4.48599999999999,-30.253467999999998,-140.737854,-0.08256955497566143,-0.7022693703922458,0.7022693703922458,-0.08256955497566143
4.48599999999999,-30.253467999999998,-140.737854,-0.08256955497566143,-0.7022693703922458,0.7022693703922458,-0.08256955497566143
3.1674990000000207,-30.28589199999999,-142.832003,-0.08256812147797286,-0.7022670850532043,0.7022713276923369,-0.08257377833014957
3.1674990000000207,-30.28589199999999,-142.832003,-0.08256812147797286,-0.7022670850532043,0.7022713276923369,-0.08257377833014957
1.8310040000000072,-30.329624000000024,-144.919951,-0.08256955497566143,-0.7022693703922458,0.7022693703922458,-0.08256955497566143
1.8310040000000072,-30.329624000000024,-144.919951,-0.08256955497566143,-0.7022693703922458,0.7022693703922458,-0.08256955497566143
1.8393350000000055,-31.115872000000024,-149.732574,0.08256955497562014,0.7022700774985818,-0.7022686632852073,0.08256955497562014
1.8393350000000055,-31.115872000000024,-149.732574,0.08256955497562014,0.7022700774985818,-0.7022686632852073,0.08256955497562014
1.8069339999999556,-31.90181000000001,-154.541524,-0.08256955497566143,-0.7022693703922458,0.7022693703922458,-0.08256955497566143
1.8069339999999556,-31.90181000000001,-154.541524,-0.08256955497566143,-0.7022693703922458,0.7022693703922458,-0.08256955497566143
0.5632399999999507,-31.804538999999977,-159.661601,-0.08256742401275981,-0.7022664599495791,0.7022721168024164,-0.08257308086559707
0.5632399999999507,-31.804538999999977,-159.661601,-0.08256742401275981,-0.7022664599495791,0.7022721168024164,-0.08257308086559707
-0.7300750000000562,-31.719018000000005,-164.75547699999998,-0.08256885751057896,-0.7022694523965839,0.7022694523965839,-0.08256885751057896
-0.7300750000000562,-31.719018000000005,-164.75547699999998,-0.08256885751057896,-0.7022694523965839,0.7022694523965839,-0.08256885751057896
0.19804899999996906,-32.37300699999997,-167.221747,-0.08256884786889163,-0.7022686632848563,0.7022700774982308,-0.08257026208226612
0.19804899999996906,-32.37300699999997,-167.221747,-0.08256884786889163,-0.7022686632848563,0.7022700774982308,-0.08257026208226612
1.1133569999999509,-33.02914199999998,-169.694366,-0.08256885751057896,-0.7022694523965839,0.7022694523965839,-0.08256885751057896
1.1133569999999509,-33.02914199999998,-169.694366,-0.08256885751057896,-0.7022694523965839,0.7022694523965839,-0.08256885751057896
0.5428180000000111,-32.90724399999999,-172.09017599999999,-0.08256884786889163,-0.7022686632848563,0.7022700774982308,-0.08257026208226612
0.5428180000000111,-32.90724399999999,-172.09017599999999,-0.08256884786889163,-0.7022686632848563,0.7022700774982308,-0.08257026208226612
-0.038002000000005864,-32.788161,-174.484675,-0.08256885751057896,-0.7022694523965839,0.7022694523965839,-0.08256885751057896
-0.038002000000005864,-32.788161,-174.484675,-0.08256885751057896,-0.7022694523965839,0.7022694523965839,-0.08256885751057896
